month,department_id,account_id,amount
2024-03-01,RND,RND_SAL,550749.78
2024-03-01,GA,GA_SAL,199323.47
2024-03-01,CS,CS_SAL,178318.8
2024-03-01,SM,SM_COMM,112970.65
2024-03-01,SM,SM_MKT,182882.82
2024-03-01,SM,SM_EVENTS,35477.42
2024-03-01,SM,SM_SW,22160.0
2024-03-01,SM,SM_TE,18240.0
2024-03-01,RND,RND_CONTRACT,95107.27
2024-03-01,RND,RND_CLOUD,60936.44
2024-03-01,RND,RND_SW,28240.0
2024-03-01,RND,RND_RECRUIT,25300.0
2024-03-01,GA,GA_LEGAL,45493.04
2024-03-01,GA,GA_SW,30200.0
2024-03-01,GA,GA_INS,22120.0
2024-03-01,GA,GA_FAC,55300.0
2024-03-01,GA,GA_ADMIN,18160.0
2024-03-01,CS,CS_SW,20220.0
2024-03-01,CS,CS_TRAIN,12140.0
2024-03-01,CS,CS_TE,10120.0
2024-04-01,CORP,REV_SUB,1914379.27
2024-04-01,CORP,REV_SVC,134006.55
2024-04-01,CORP,COGS_HOST,227602.02
2024-04-01,CORP,COGS_SUPPORT,88610.29
2024-04-01,CORP,COGS_PAY,36870.94
2024-04-01,SM,SM_SAL,508336.88
2024-04-01,RND,RND_SAL,563935.7
2024-04-01,GA,GA_SAL,200417.89
2024-04-01,CS,CS_SAL,177235.74
2024-04-01,SM,SM_COMM,114862.76
2024-04-01,SM,SM_MKT,171716.17
2024-04-01,SM,SM_EVENTS,35418.16
2024-04-01,SM,SM_SW,22240.0
2024-04-01,SM,SM_TE,18360.0
2024-04-01,RND,RND_CONTRACT,91912.22
2024-04-01,RND,RND_CLOUD,62963.23
2024-04-01,RND,RND_SW,28360.0
2024-04-01,RND,RND_RECRUIT,25450.0
2024-04-01,GA,GA_LEGAL,46514.96
2024-04-01,GA,GA_SW,30300.0
2024-04-01,GA,GA_INS,22180.0
2024-04-01,GA,GA_FAC,55450.0
2024-04-01,GA,GA_ADMIN,18240.0
2024-04-01,CS,CS_SW,20330.0
2024-04-01,CS,CS_TRAIN,12210.0
2024-04-01,CS,CS_TE,10180.0
2024-05-01,CORP,REV_SUB,1938401.52
2024-05-01,CORP,REV_SVC,135688.11
2024-05-01,CORP,COGS_HOST,215193.24
2024-05-01,CORP,COGS_SUPPORT,86599.22
2024-05-01,CORP,COGS_PAY,37333.61
2024-05-01,SM,SM_SAL,525083.5
2024-05-01,RND,RND_SAL,563540.03
2024-05-01,GA,GA_SAL,203518.64
2024-05-01,CS,CS_SAL,188200.9
2024-05-01,SM,SM_COMM,116304.09
2024-05-01,SM,SM_MKT,187829.13
2024-05-01,SM,SM_EVENTS,33775.29
2024-05-01,SM,SM_SW,22320.0
2024-05-01,SM,SM_TE,18480.0
2024-05-01,RND,RND_CONTRACT,90500.23
2024-05-01,RND,RND_CLOUD,61140.66
2024-05-01,RND,RND_SW,28480.0
2024-05-01,RND,RND_RECRUIT,25600.0
2024-05-01,GA,GA_LEGAL,46066.16
2024-05-01,GA,GA_SW,30400.0
2024-05-01,GA,GA_INS,22240.0
2024-05-01,GA,GA_FAC,55600.0
2024-05-01,GA,GA_ADMIN,18320.0
2024-05-01,CS,CS_SW,20440.0
2024-05-01,CS,CS_TRAIN,12280.0
2024-05-01,CS,CS_TE,10240.0
2024-06-01,CORP,REV_SUB,1962128.75
2024-06-01,CORP,REV_SVC,137349.01
2024-06-01,CORP,COGS_HOST,224592.62
2024-06-01,CORP,COGS_SUPPORT,86976.96
2024-06-01,CORP,COGS_PAY,37790.6
2024-06-01,SM,SM_SAL,537084.09
2024-06-01,RND,RND_SAL,584519.85
2024-06-01,GA,GA_SAL,201266.97
2024-06-01,CS,CS_SAL,187698.28
2024-06-01,SM,SM_COMM,117727.73
2024-06-01,SM,SM_MKT,176174.46
2024-06-01,SM,SM_EVENTS,36206.79
2024-06-01,SM,SM_SW,22400.0
2024-06-01,SM,SM_TE,18600.0
2024-06-01,RND,RND_CONTRACT,84474.21
2024-06-01,RND,RND_CLOUD,62579.81
2024-06-01,RND,RND_SW,28600.0
2024-06-01,RND,RND_RECRUIT,25750.0
2024-06-01,GA,GA_LEGAL,46889.96
2024-06-01,GA,GA_SW,30500.0
2024-06-01,GA,GA_INS,22300.0
2024-06-01,GA,GA_FAC,55750.0
2024-06-01,GA,GA_ADMIN,18400.0
2024-06-01,CS,CS_SW,20550.0
2024-06-01,CS,CS_TRAIN,12350.0
2024-06-01,CS,CS_TE,10300.0
2024-07-01,CORP,REV_SUB,1980620.91
2024-07-01,CORP,REV_SVC,138643.46
2024-07-01,CORP,COGS_HOST,229474.97
2024-07-01,CORP,COGS_SUPPORT,91064.64
2024-07-01,CORP,COGS_PAY,38146.76
2024-07-01,SM,SM_SAL,546129.98
2024-07-01,RND,RND_SAL,596516.65
2024-07-01,GA,GA_SAL,212203.58
2024-07-01,CS,CS_SAL,187353.12
2024-07-01,SM,SM_COMM,118837.25
2024-07-01,SM,SM_MKT,199939.56
2024-07-01,SM,SM_EVENTS,38991.57
2024-07-01,SM,SM_SW,22480.0
2024-07-01,SM,SM_TE,18720.0
2024-07-01,RND,RND_CONTRACT,95698.06
2024-07-01,RND,RND_CLOUD,61054.26
2024-07-01,RND,RND_SW,28720.0
2024-07-01,RND,RND_RECRUIT,49210.0
2024-07-01,GA,GA_LEGAL,46238.0
2024-07-01,GA,GA_SW,30600.0
2024-07-01,GA,GA_INS,22360.0
2024-07-01,GA,GA_FAC,55900.0
2024-07-01,GA,GA_ADMIN,18480.0
2024-07-01,CS,CS_SW,20660.0
2024-07-01,CS,CS_TRAIN,12420.0
2024-07-01,CS,CS_TE,10360.0
2024-08-01,CORP,REV_SUB,2009714.63
2024-08-01,CORP,REV_SVC,140680.02
2024-08-01,CORP,COGS_HOST,232557.62
2024-08-01,CORP,COGS_SUPPORT,94885.32
2024-08-01,CORP,COGS_PAY,38707.1
2024-08-01,SM,SM_SAL,551933.29
2024-08-01,RND,RND_SAL,593747.1
2024-08-01,GA,GA_SAL,214130.77
2024-08-01,CS,CS_SAL,198326.42
2024-08-01,SM,SM_COMM,120582.88
2024-08-01,SM,SM_MKT,192992.08
2024-08-01,SM,SM_EVENTS,35219.4
2024-08-01,SM,SM_SW,22560.0
2024-08-01,SM,SM_TE,18840.0
2024-08-01,RND,RND_CONTRACT,87974.77
2024-08-01,RND,RND_CLOUD,63462.68
2024-08-01,RND,RND_SW,28840.0
2024-08-01,RND,RND_RECRUIT,49495.0
2024-08-01,GA,GA_LEGAL,44360.59
2024-08-01,GA,GA_SW,30700.0
2024-08-01,GA,GA_INS,22420.0
2024-08-01,GA,GA_FAC,56050.0
2024-08-01,GA,GA_ADMIN,18560.0
2024-08-01,CS,CS_SW,20770.0
2024-08-01,CS,CS_TRAIN,12490.0
2024-08-01,CS,CS_TE,10420.0
2024-09-01,CORP,REV_SUB,2047719.07
2024-09-01,CORP,REV_SVC,143340.33
2024-09-01,CORP,COGS_HOST,240203.95
2024-09-01,CORP,COGS_SUPPORT,94919.84
2024-09-01,CORP,COGS_PAY,39439.07
2024-09-01,SM,SM_SAL,564464.35
2024-09-01,RND,RND_SAL,612133.16
2024-09-01,GA,GA_SAL,214996.52
2024-09-01,CS,CS_SAL,196838.6
2024-09-01,SM,SM_COMM,122863.14
2024-09-01,SM,SM_MKT,186954.33
2024-09-01,SM,SM_EVENTS,21749.99
2024-09-01,SM,SM_SW,22640.0
2024-09-01,SM,SM_TE,18960.0
2024-09-01,RND,RND_CONTRACT,90760.7
2024-09-01,RND,RND_CLOUD,64638.81
2024-09-01,RND,RND_SW,28960.0
2024-09-01,RND,RND_RECRUIT,49780.0
2024-09-01,GA,GA_LEGAL,45903.48
2024-09-01,GA,GA_SW,30800.0
2024-09-01,GA,GA_INS,22480.0
2024-09-01,GA,GA_FAC,56200.0
2024-09-01,GA,GA_ADMIN,18640.0
2024-09-01,CS,CS_SW,20880.0
2024-09-01,CS,CS_TRAIN,12560.0
2024-09-01,CS,CS_TE,10480.0
2024-10-01,CORP,REV_SUB,2095824.23
2024-10-01,CORP,REV_SVC,146707.7
2024-10-01,CORP,COGS_HOST,242214.81
2024-10-01,CORP,COGS_SUPPORT,95296.28
2024-10-01,CORP,COGS_PAY,40365.57
2024-10-01,SM,SM_SAL,574132.1
2024-10-01,RND,RND_SAL,615851.55
2024-10-01,GA,GA_SAL,213709.68
2024-10-01,CS,CS_SAL,206128.89
2024-10-01,SM,SM_COMM,125749.45
2024-10-01,SM,SM_MKT,198698.48
2024-10-01,SM,SM_EVENTS,23616.43
2024-10-01,SM,SM_SW,22720.0
2024-10-01,SM,SM_TE,19080.0
2024-10-01,RND,RND_CONTRACT,93468.67
2024-10-01,RND,RND_CLOUD,64044.08
2024-10-01,RND,RND_SW,29080.0
2024-10-01,RND,RND_RECRUIT,50065.0
2024-10-01,GA,GA_LEGAL,46745.12
2024-10-01,GA,GA_SW,30900.0
2024-10-01,GA,GA_INS,22540.0
2024-10-01,GA,GA_FAC,56350.0
2024-10-01,GA,GA_ADMIN,18720.0
2024-10-01,CS,CS_SW,20990.0
2024-10-01,CS,CS_TRAIN,12630.0
2024-10-01,CS,CS_TE,10540.0
2024-11-01,CORP,REV_SUB,2145227.43
2024-11-01,CORP,REV_SVC,150165.92
2024-11-01,CORP,COGS_HOST,247353.99
2024-11-01,CORP,COGS_SUPPORT,97361.13
2024-11-01,CORP,COGS_PAY,41317.08
2024-11-01,SM,SM_SAL,588428.76
2024-11-01,RND,RND_SAL,632501.76
2024-11-01,GA,GA_SAL,226482.06
2024-11-01,CS,CS_SAL,208217.09
2024-11-01,SM,SM_COMM,128713.65
2024-11-01,SM,SM_MKT,199362.22
2024-11-01,SM,SM_EVENTS,23833.09
2024-11-01,SM,SM_SW,22800.0
2024-11-01,SM,SM_TE,19200.0
2024-11-01,RND,RND_CONTRACT,95318.09
2024-11-01,RND,RND_CLOUD,66483.86
2024-11-01,RND,RND_SW,29200.0
2024-11-01,RND,RND_RECRUIT,50350.0
2024-11-01,GA,GA_LEGAL,48974.07
2024-11-01,GA,GA_SW,31000.0
2024-11-01,GA,GA_INS,22600.0
2024-11-01,GA,GA_FAC,56500.0
2024-11-01,GA,GA_ADMIN,18800.0
2024-11-01,CS,CS_SW,21100.0
2024-11-01,CS,CS_TRAIN,12700.0
2024-11-01,CS,CS_TE,10600.0
2024-12-01,CORP,REV_SUB,2195741.29
2024-12-01,CORP,REV_SVC,153701.89
2024-12-01,CORP,COGS_HOST,251818.0
2024-12-01,CORP,COGS_SUPPORT,96177.99
2024-12-01,CORP,COGS_PAY,42289.98
2024-12-01,SM,SM_SAL,601040.37
2024-12-01,RND,RND_SAL,645979.54
2024-12-01,GA,GA_SAL,227674.16
2024-12-01,CS,CS_SAL,207721.18
2024-12-01,SM,SM_COMM,131744.48
2024-12-01,SM,SM_MKT,202923.28
2024-12-01,SM,SM_EVENTS,37514.61
2024-12-01,SM,SM_SW,22880.0
2024-12-01,SM,SM_TE,19320.0
2024-12-01,RND,RND_CONTRACT,95166.53
2024-12-01,RND,RND_CLOUD,60049.74
2024-12-01,RND,RND_SW,29320.0
2024-12-01,RND,RND_RECRUIT,50635.0
2024-12-01,GA,GA_LEGAL,46339.81
2024-12-01,GA,GA_SW,31100.0
2024-12-01,GA,GA_INS,22660.0
2024-12-01,GA,GA_FAC,56650.0
2024-12-01,GA,GA_ADMIN,18880.0
2024-12-01,CS,CS_SW,21210.0
2024-12-01,CS,CS_TRAIN,12770.0
2024-12-01,CS,CS_TE,10660.0
2025-01-01,CORP,REV_SUB,2229411.14
2025-01-01,CORP,REV_SVC,156058.78
2025-01-01,CORP,COGS_HOST,303456.07
2025-01-01,CORP,COGS_SUPPORT,101208.64
2025-01-01,CORP,COGS_PAY,42938.46
2025-01-01,SM,SM_SAL,604428.88
2025-01-01,RND,RND_SAL,648319.01
2025-01-01,GA,GA_SAL,227930.61
2025-01-01,CS,CS_SAL,188418.07
2025-01-01,SM,SM_COMM,123063.49
2025-01-01,SM,SM_MKT,225172.58
2025-01-01,SM,SM_EVENTS,38987.21
2025-01-01,SM,SM_SW,22960.0
2025-01-01,SM,SM_TE,19440.0
2025-01-01,RND,RND_CONTRACT,155190.31
2025-01-01,RND,RND_CLOUD,63638.21
2025-01-01,RND,RND_SW,29440.0
2025-01-01,RND,RND_RECRUIT,26800.0
2025-01-01,GA,GA_LEGAL,47799.45
2025-01-01,GA,GA_SW,31200.0
2025-01-01,GA,GA_INS,22720.0
2025-01-01,GA,GA_FAC,56800.0
2025-01-01,GA,GA_ADMIN,18960.0
2025-01-01,CS,CS_SW,27716.0
2025-01-01,CS,CS_TRAIN,15151.2
2025-01-01,CS,CS_TE,10720.0
2025-02-01,CORP,REV_SUB,2262003.43
2025-02-01,CORP,REV_SVC,158340.24
2025-02-01,CORP,COGS_HOST,302818.32
2025-02-01,CORP,COGS_SUPPORT,100967.3
2025-02-01,CORP,COGS_PAY,43566.19
2025-02-01,SM,SM_SAL,615860.62
2025-02-01,RND,RND_SAL,662447.04
2025-02-01,GA,GA_SAL,227385.99
2025-02-01,CS,CS_SAL,189011.17
2025-02-01,SM,SM_COMM,124862.59
2025-02-01,SM,SM_MKT,236503.7
2025-02-01,SM,SM_EVENTS,41203.63
2025-02-01,SM,SM_SW,23040.0
2025-02-01,SM,SM_TE,19560.0
2025-02-01,RND,RND_CONTRACT,153748.75
2025-02-01,RND,RND_CLOUD,62062.44
2025-02-01,RND,RND_SW,29560.0
2025-02-01,RND,RND_RECRUIT,26950.0
2025-02-01,GA,GA_LEGAL,47520.59
2025-02-01,GA,GA_SW,31300.0
2025-02-01,GA,GA_INS,22780.0
2025-02-01,GA,GA_FAC,56950.0
2025-02-01,GA,GA_ADMIN,19040.0
2025-02-01,CS,CS_SW,27859.0
2025-02-01,CS,CS_TRAIN,15233.8
2025-02-01,CS,CS_TE,10780.0
2025-03-01,CORP,REV_SUB,2290715.32
2025-03-01,CORP,REV_SVC,160350.07
2025-03-01,CORP,COGS_HOST,320572.87
2025-03-01,CORP,COGS_SUPPORT,99932.06
2025-03-01,CORP,COGS_PAY,44119.18
2025-03-01,SM,SM_SAL,655424.59
2025-03-01,RND,RND_SAL,671856.7
2025-03-01,GA,GA_SAL,240945.36
2025-03-01,CS,CS_SAL,188116.33
2025-03-01,SM,SM_COMM,126447.49
2025-03-01,SM,SM_MKT,233361.35
2025-03-01,SM,SM_EVENTS,36420.21
2025-03-01,SM,SM_SW,23120.0
2025-03-01,SM,SM_TE,19680.0
2025-03-01,RND,RND_CONTRACT,166915.43
2025-03-01,RND,RND_CLOUD,66799.11
2025-03-01,RND,RND_SW,29680.0
2025-03-01,RND,RND_RECRUIT,27100.0
2025-03-01,GA,GA_LEGAL,47191.52
2025-03-01,GA,GA_SW,31400.0
2025-03-01,GA,GA_INS,22840.0
2025-03-01,GA,GA_FAC,57100.0
2025-03-01,GA,GA_ADMIN,19120.0
2025-03-01,CS,CS_SW,28002.0
2025-03-01,CS,CS_TRAIN,15316.4
2025-03-01,CS,CS_TE,10840.0
2025-04-01,CORP,REV_SUB,2314136.23
2025-04-01,CORP,REV_SVC,161989.54
2025-04-01,CORP,COGS_HOST,309733.26
2025-04-01,CORP,COGS_SUPPORT,106627.03
2025-04-01,CORP,COGS_PAY,44570.26
2025-04-01,SM,SM_SAL,667136.52
2025-04-01,RND,RND_SAL,679455.5
2025-04-01,GA,GA_SAL,241655.84
2025-04-01,CS,CS_SAL,198790.76
2025-04-01,SM,SM_COMM,127740.32
2025-04-01,SM,SM_MKT,239579.96
2025-04-01,SM,SM_EVENTS,40085.79
2025-04-01,SM,SM_SW,23200.0
2025-04-01,SM,SM_TE,19800.0
2025-04-01,RND,RND_CONTRACT,157223.02
2025-04-01,RND,RND_CLOUD,66806.79
2025-04-01,RND,RND_SW,29800.0
2025-04-01,RND,RND_RECRUIT,27250.0
2025-04-01,GA,GA_LEGAL,45794.69
2025-04-01,GA,GA_SW,31500.0
2025-04-01,GA,GA_INS,22900.0
2025-04-01,GA,GA_FAC,57250.0
2025-04-01,GA,GA_ADMIN,19200.0
2025-04-01,CS,CS_SW,28145.0
2025-04-01,CS,CS_TRAIN,15399.0
2025-04-01,CS,CS_TE,10900.0
2025-05-01,CORP,REV_SUB,2331351.06
2025-05-01,CORP,REV_SVC,163194.57
2025-05-01,CORP,COGS_HOST,311242.36
2025-05-01,CORP,COGS_SUPPORT,106309.85
2025-05-01,CORP,COGS_PAY,44901.82
2025-05-01,SM,SM_SAL,683106.88
2025-05-01,RND,RND_SAL,672718.76
2025-05-01,GA,GA_SAL,241491.01
2025-05-01,CS,CS_SAL,199238.9
2025-05-01,SM,SM_COMM,128690.58
2025-05-01,SM,SM_MKT,235730.78
2025-05-01,SM,SM_EVENTS,40624.11
2025-05-01,SM,SM_SW,23280.0
2025-05-01,SM,SM_TE,19920.0
2025-05-01,RND,RND_CONTRACT,151218.12
2025-05-01,RND,RND_CLOUD,63852.26
2025-05-01,RND,RND_SW,29920.0
2025-05-01,RND,RND_RECRUIT,27400.0
2025-05-01,GA,GA_LEGAL,48005.77
2025-05-01,GA,GA_SW,31600.0
2025-05-01,GA,GA_INS,22960.0
2025-05-01,GA,GA_FAC,57400.0
2025-05-01,GA,GA_ADMIN,19280.0
2025-05-01,CS,CS_SW,28288.0
2025-05-01,CS,CS_TRAIN,15481.6
2025-05-01,CS,CS_TE,10960.0
2025-06-01,CORP,REV_SUB,2347582.1
2025-06-01,CORP,REV_SVC,164330.75
2025-06-01,CORP,COGS_HOST,323514.78
2025-06-01,CORP,COGS_SUPPORT,107455.01
2025-06-01,CORP,COGS_PAY,45214.43
2025-06-01,SM,SM_SAL,688398.98
2025-06-01,RND,RND_SAL,666436.12
2025-06-01,GA,GA_SAL,241560.09
2025-06-01,CS,CS_SAL,207145.0
2025-06-01,SM,SM_COMM,129586.53
2025-06-01,SM,SM_MKT,253660.86
2025-06-01,SM,SM_EVENTS,38074.09
2025-06-01,SM,SM_SW,23360.0
2025-06-01,SM,SM_TE,20040.0
2025-06-01,RND,RND_CONTRACT,153761.56
2025-06-01,RND,RND_CLOUD,63097.26
2025-06-01,RND,RND_SW,30040.0
2025-06-01,RND,RND_RECRUIT,27550.0
2025-06-01,GA,GA_LEGAL,161716.2
2025-06-01,GA,GA_SW,31700.0
2025-06-01,GA,GA_INS,23020.0
2025-06-01,GA,GA_FAC,57550.0
2025-06-01,GA,GA_ADMIN,19360.0
2025-06-01,CS,CS_SW,28431.0
2025-06-01,CS,CS_TRAIN,15564.2
2025-06-01,CS,CS_TE,11020.0
2025-07-01,CORP,REV_SUB,2354481.92
2025-07-01,CORP,REV_SVC,164813.73
2025-07-01,CORP,COGS_HOST,317527.12
2025-07-01,CORP,COGS_SUPPORT,106207.48
2025-07-01,CORP,COGS_PAY,45347.32
2025-07-01,SM,SM_SAL,725064.91
2025-07-01,RND,RND_SAL,683779.38
2025-07-01,GA,GA_SAL,255043.55
2025-07-01,CS,CS_SAL,208864.26
2025-07-01,SM,SM_COMM,129967.4
2025-07-01,SM,SM_MKT,246543.34
2025-07-01,SM,SM_EVENTS,36568.23
2025-07-01,SM,SM_SW,23440.0
2025-07-01,SM,SM_TE,20160.0
2025-07-01,RND,RND_CONTRACT,160556.57
2025-07-01,RND,RND_CLOUD,68562.14
2025-07-01,RND,RND_SW,30160.0
2025-07-01,RND,RND_RECRUIT,27700.0
2025-07-01,GA,GA_LEGAL,162423.03
2025-07-01,GA,GA_SW,31800.0
2025-07-01,GA,GA_INS,23080.0
2025-07-01,GA,GA_FAC,57700.0
2025-07-01,GA,GA_ADMIN,19440.0
2025-07-01,CS,CS_SW,28574.0
2025-07-01,CS,CS_TRAIN,15646.8
2025-07-01,CS,CS_TE,11080.0
2025-08-01,CORP,REV_SUB,2375140.38
2025-08-01,CORP,REV_SVC,166259.83
2025-08-01,CORP,COGS_HOST,329276.72
2025-08-01,CORP,COGS_SUPPORT,108010.92
2025-08-01,CORP,COGS_PAY,45745.2
2025-08-01,SM,SM_SAL,730658.21
2025-08-01,RND,RND_SAL,697067.68
2025-08-01,GA,GA_SAL,254649.98
2025-08-01,CS,CS_SAL,208532.24
2025-08-01,SM,SM_COMM,131107.75
2025-08-01,SM,SM_MKT,250541.49
2025-08-01,SM,SM_EVENTS,40371.8
2025-08-01,SM,SM_SW,23520.0
2025-08-01,SM,SM_TE,20280.0
2025-08-01,RND,RND_CONTRACT,151558.51
2025-08-01,RND,RND_CLOUD,68853.49
2025-08-01,RND,RND_SW,30280.0
2025-08-01,RND,RND_RECRUIT,27850.0
2025-08-01,GA,GA_LEGAL,48773.65
2025-08-01,GA,GA_SW,31900.0
2025-08-01,GA,GA_INS,23140.0
2025-08-01,GA,GA_FAC,57850.0
2025-08-01,GA,GA_ADMIN,19520.0
2025-08-01,CS,CS_SW,28717.0
2025-08-01,CS,CS_TRAIN,15729.4
2025-08-01,CS,CS_TE,11140.0
2025-09-01,CORP,REV_SUB,2400773.2
2025-09-01,CORP,REV_SVC,168054.12
2025-09-01,CORP,COGS_HOST,324699.61
2025-09-01,CORP,COGS_SUPPORT,111014.44
2025-09-01,CORP,COGS_PAY,46238.89
2025-09-01,SM,SM_SAL,743727.5
2025-09-01,RND,RND_SAL,700591.88
2025-09-01,GA,GA_SAL,253793.95
2025-09-01,CS,CS_SAL,218035.67
2025-09-01,SM,SM_COMM,132522.68
2025-09-01,SM,SM_MKT,247111.54
2025-09-01,SM,SM_EVENTS,40477.85
2025-09-01,SM,SM_SW,23600.0
2025-09-01,SM,SM_TE,20400.0
2025-09-01,RND,RND_CONTRACT,164579.68
2025-09-01,RND,RND_CLOUD,67374.34
2025-09-01,RND,RND_SW,30400.0
2025-09-01,RND,RND_RECRUIT,28000.0
2025-09-01,GA,GA_LEGAL,48254.69
2025-09-01,GA,GA_SW,32000.0
2025-09-01,GA,GA_INS,23200.0
2025-09-01,GA,GA_FAC,58000.0
2025-09-01,GA,GA_ADMIN,19600.0
2025-09-01,CS,CS_SW,28860.0
2025-09-01,CS,CS_TRAIN,15812.0
2025-09-01,CS,CS_TE,11200.0
2025-10-01,CORP,REV_SUB,2435409.27
2025-10-01,CORP,REV_SVC,170478.65
2025-10-01,CORP,COGS_HOST,328449.0
2025-10-01,CORP,COGS_SUPPORT,109160.96
2025-10-01,CORP,COGS_PAY,46905.98
2025-10-01,SM,SM_SAL,748324.6
2025-10-01,RND,RND_SAL,709171.81
2025-10-01,GA,GA_SAL,256451.8
2025-10-01,CS,CS_SAL,218470.41
2025-10-01,SM,SM_COMM,134434.59
2025-10-01,SM,SM_MKT,246426.0
2025-10-01,SM,SM_EVENTS,43540.36
2025-10-01,SM,SM_SW,23680.0
2025-10-01,SM,SM_TE,20520.0
2025-10-01,RND,RND_CONTRACT,168986.74
2025-10-01,RND,RND_CLOUD,71771.42
2025-10-01,RND,RND_SW,30520.0
2025-10-01,RND,RND_RECRUIT,28150.0
2025-10-01,GA,GA_LEGAL,48864.62
2025-10-01,GA,GA_SW,32100.0
2025-10-01,GA,GA_INS,23260.0
2025-10-01,GA,GA_FAC,58150.0
2025-10-01,GA,GA_ADMIN,19680.0
2025-10-01,CS,CS_SW,29003.0
2025-10-01,CS,CS_TRAIN,15894.6
2025-10-01,CS,CS_TE,11260.0
2025-11-01,CORP,REV_SUB,2476174.96
2025-11-01,CORP,REV_SVC,173332.25
2025-11-01,CORP,COGS_HOST,344370.5
2025-11-01,CORP,COGS_SUPPORT,107719.76
2025-11-01,CORP,COGS_PAY,47691.13
2025-11-01,SM,SM_SAL,763861.22
2025-11-01,RND,RND_SAL,720161.74
2025-11-01,GA,GA_SAL,270966.92
2025-11-01,CS,CS_SAL,227429.42
2025-11-01,SM,SM_COMM,136684.86
2025-11-01,SM,SM_MKT,245481.36
2025-11-01,SM,SM_EVENTS,40574.41
2025-11-01,SM,SM_SW,23760.0
2025-11-01,SM,SM_TE,20640.0
2025-11-01,RND,RND_CONTRACT,155724.45
2025-11-01,RND,RND_CLOUD,68543.37
2025-11-01,RND,RND_SW,30640.0
2025-11-01,RND,RND_RECRUIT,28300.0
2025-11-01,GA,GA_LEGAL,50405.38
2025-11-01,GA,GA_SW,32200.0
2025-11-01,GA,GA_INS,23320.0
2025-11-01,GA,GA_FAC,58300.0
2025-11-01,GA,GA_ADMIN,19760.0
2025-11-01,CS,CS_SW,29146.0
2025-11-01,CS,CS_TRAIN,15977.2
2025-11-01,CS,CS_TE,11320.0
2025-12-01,CORP,REV_SUB,2519467.25
2025-12-01,CORP,REV_SVC,176362.71
2025-12-01,CORP,COGS_HOST,334569.0
2025-12-01,CORP,COGS_SUPPORT,114835.7
2025-12-01,CORP,COGS_PAY,48524.94
2025-12-01,SM,SM_SAL,781131.85
2025-12-01,RND,RND_SAL,738758.29
2025-12-01,GA,GA_SAL,270471.86
2025-12-01,CS,CS_SAL,228833.42
2025-12-01,SM,SM_COMM,139074.59
2025-12-01,SM,SM_MKT,249441.84
2025-12-01,SM,SM_EVENTS,44033.27
2025-12-01,SM,SM_SW,23840.0
2025-12-01,SM,SM_TE,20760.0
