month,department_id,account_id,amount
2024-07-01,CORP,COGS_PAY,38054.15
2024-07-01,SM,SM_SAL,543750.0
2024-07-01,RND,RND_SAL,588000.0
2024-07-01,GA,GA_SAL,212500.0
2024-07-01,CS,CS_SAL,186666.67
2024-07-01,SM,SM_COMM,118548.74
2024-07-01,SM,SM_MKT,187200.0
2024-07-01,SM,SM_EVENTS,36800.0
2024-07-01,SM,SM_SW,22480.0
2024-07-01,SM,SM_TE,18720.0
2024-07-01,RND,RND_CONTRACT,93600.0
2024-07-01,RND,RND_CLOUD,62400.0
2024-07-01,RND,RND_SW,28720.0
2024-07-01,RND,RND_RECRUIT,25900.0
2024-07-01,GA,GA_LEGAL,46200.0
2024-07-01,GA,GA_SW,30600.0
2024-07-01,GA,GA_INS,22360.0
2024-07-01,GA,GA_FAC,55900.0
2024-07-01,GA,GA_ADMIN,18480.0
2024-07-01,CS,CS_SW,20660.0
2024-07-01,CS,CS_TRAIN,12420.0
2024-07-01,CS,CS_TE,10360.0
2024-08-01,CORP,REV_SUB,2006651.27
2024-08-01,CORP,REV_SVC,140465.59
2024-08-01,CORP,COGS_HOST,230764.9
2024-08-01,CORP,COGS_SUPPORT,90299.31
2024-08-01,CORP,COGS_PAY,38648.1
2024-08-01,SM,SM_SAL,543750.0
2024-08-01,RND,RND_SAL,588000.0
2024-08-01,GA,GA_SAL,212500.0
2024-08-01,CS,CS_SAL,196000.0
2024-08-01,SM,SM_COMM,120399.08
2024-08-01,SM,SM_MKT,188400.0
2024-08-01,SM,SM_EVENTS,37100.0
2024-08-01,SM,SM_SW,22560.0
2024-08-01,SM,SM_TE,18840.0
2024-08-01,RND,RND_CONTRACT,94200.0
2024-08-01,RND,RND_CLOUD,62800.0
2024-08-01,RND,RND_SW,28840.0
2024-08-01,RND,RND_RECRUIT,26050.0
2024-08-01,GA,GA_LEGAL,46400.0
2024-08-01,GA,GA_SW,30700.0
2024-08-01,GA,GA_INS,22420.0
2024-08-01,GA,GA_FAC,56050.0
2024-08-01,GA,GA_ADMIN,18560.0
2024-08-01,CS,CS_SW,20770.0
2024-08-01,CS,CS_TRAIN,12490.0
2024-08-01,CS,CS_TE,10420.0
2024-09-01,CORP,REV_SUB,2045336.27
2024-09-01,CORP,REV_SVC,143173.54
2024-09-01,CORP,COGS_HOST,235213.67
2024-09-01,CORP,COGS_SUPPORT,92040.13
2024-09-01,CORP,COGS_PAY,39393.18
2024-09-01,SM,SM_SAL,555833.33
2024-09-01,RND,RND_SAL,602000.0
2024-09-01,GA,GA_SAL,212500.0
2024-09-01,CS,CS_SAL,196000.0
2024-09-01,SM,SM_COMM,122720.18
2024-09-01,SM,SM_MKT,189600.0
2024-09-01,SM,SM_EVENTS,37400.0
2024-09-01,SM,SM_SW,22640.0
2024-09-01,SM,SM_TE,18960.0
2024-09-01,RND,RND_CONTRACT,94800.0
2024-09-01,RND,RND_CLOUD,63200.0
2024-09-01,RND,RND_SW,28960.0
2024-09-01,RND,RND_RECRUIT,26200.0
2024-09-01,GA,GA_LEGAL,46600.0
2024-09-01,GA,GA_SW,30800.0
2024-09-01,GA,GA_INS,22480.0
2024-09-01,GA,GA_FAC,56200.0
2024-09-01,GA,GA_ADMIN,18640.0
2024-09-01,CS,CS_SW,20880.0
2024-09-01,CS,CS_TRAIN,12560.0
2024-09-01,CS,CS_TE,10480.0
2024-10-01,CORP,REV_SUB,2091908.98
2024-10-01,CORP,REV_SVC,146433.63
2024-10-01,CORP,COGS_HOST,240569.53
2024-10-01,CORP,COGS_SUPPORT,94135.9
2024-10-01,CORP,COGS_PAY,40290.17
2024-10-01,SM,SM_SAL,567916.67
2024-10-01,RND,RND_SAL,602000.0
2024-10-01,GA,GA_SAL,212500.0
2024-10-01,CS,CS_SAL,205333.33
2024-10-01,SM,SM_COMM,125514.54
2024-10-01,SM,SM_MKT,190800.0
2024-10-01,SM,SM_EVENTS,37700.0
2024-10-01,SM,SM_SW,22720.0
2024-10-01,SM,SM_TE,19080.0
2024-10-01,RND,RND_CONTRACT,95400.0
2024-10-01,RND,RND_CLOUD,63600.0
2024-10-01,RND,RND_SW,29080.0
2024-10-01,RND,RND_RECRUIT,26350.0
2024-10-01,GA,GA_LEGAL,46800.0
2024-10-01,GA,GA_SW,30900.0
2024-10-01,GA,GA_INS,22540.0
2024-10-01,GA,GA_FAC,56350.0
2024-10-01,GA,GA_ADMIN,18720.0
2024-10-01,CS,CS_SW,20990.0
2024-10-01,CS,CS_TRAIN,12630.0
2024-10-01,CS,CS_TE,10540.0
2024-11-01,CORP,REV_SUB,2144317.71
2024-11-01,CORP,REV_SVC,150102.24
2024-11-01,CORP,COGS_HOST,246596.54
2024-11-01,CORP,COGS_SUPPORT,96494.3
2024-11-01,CORP,COGS_PAY,41299.56
2024-11-01,SM,SM_SAL,580000.0
2024-11-01,RND,RND_SAL,616000.0
2024-11-01,GA,GA_SAL,225000.0
2024-11-01,CS,CS_SAL,205333.33
2024-11-01,SM,SM_COMM,128659.06
2024-11-01,SM,SM_MKT,192000.0
2024-11-01,SM,SM_EVENTS,38000.0
2024-11-01,SM,SM_SW,22800.0
2024-11-01,SM,SM_TE,19200.0
2024-11-01,RND,RND_CONTRACT,96000.0
2024-11-01,RND,RND_CLOUD,64000.0
2024-11-01,RND,RND_SW,29200.0
2024-11-01,RND,RND_RECRUIT,26500.0
2024-11-01,GA,GA_LEGAL,47000.0
2024-11-01,GA,GA_SW,31000.0
2024-11-01,GA,GA_INS,22600.0
2024-11-01,GA,GA_FAC,56500.0
2024-11-01,GA,GA_ADMIN,18800.0
2024-11-01,CS,CS_SW,21100.0
2024-11-01,CS,CS_TRAIN,12700.0
2024-11-01,CS,CS_TE,10600.0
2024-12-01,CORP,REV_SUB,2198957.5
2024-12-01,CORP,REV_SVC,153927.03
2024-12-01,CORP,COGS_HOST,252880.11
2024-12-01,CORP,COGS_SUPPORT,98953.09
2024-12-01,CORP,COGS_PAY,42351.92
2024-12-01,SM,SM_SAL,592083.33
2024-12-01,RND,RND_SAL,630000.0
2024-12-01,GA,GA_SAL,225000.0
2024-12-01,CS,CS_SAL,205333.33
2024-12-01,SM,SM_COMM,131937.45
2024-12-01,SM,SM_MKT,193200.0
2024-12-01,SM,SM_EVENTS,38300.0
2024-12-01,SM,SM_SW,22880.0
2024-12-01,SM,SM_TE,19320.0
2024-12-01,RND,RND_CONTRACT,96600.0
2024-12-01,RND,RND_CLOUD,64400.0
2024-12-01,RND,RND_SW,29320.0
2024-12-01,RND,RND_RECRUIT,26650.0
2024-12-01,GA,GA_LEGAL,47200.0
2024-12-01,GA,GA_SW,31100.0
2024-12-01,GA,GA_INS,22660.0
2024-12-01,GA,GA_FAC,56650.0
2024-12-01,GA,GA_ADMIN,18880.0
2024-12-01,CS,CS_SW,21210.0
2024-12-01,CS,CS_TRAIN,12770.0
2024-12-01,CS,CS_TE,10660.0
2025-01-01,CORP,REV_SUB,2245117.98
2025-01-01,CORP,REV_SVC,157158.26
2025-01-01,CORP,COGS_HOST,258188.57
2025-01-01,CORP,COGS_SUPPORT,101030.31
2025-01-01,CORP,COGS_PAY,43240.97
2025-01-01,SM,SM_SAL,592083.33
2025-01-01,RND,RND_SAL,630000.0
2025-01-01,GA,GA_SAL,225000.0
2025-01-01,CS,CS_SAL,214666.67
2025-01-01,SM,SM_COMM,134707.08
2025-01-01,SM,SM_MKT,194400.0
2025-01-01,SM,SM_EVENTS,38600.0
2025-01-01,SM,SM_SW,22960.0
2025-01-01,SM,SM_TE,19440.0
2025-01-01,RND,RND_CONTRACT,97200.0
2025-01-01,RND,RND_CLOUD,64800.0
2025-01-01,RND,RND_SW,29440.0
2025-01-01,RND,RND_RECRUIT,26800.0
2025-01-01,GA,GA_LEGAL,47400.0
2025-01-01,GA,GA_SW,31200.0
2025-01-01,GA,GA_INS,22720.0
2025-01-01,GA,GA_FAC,56800.0
2025-01-01,GA,GA_ADMIN,18960.0
2025-01-01,CS,CS_SW,21320.0
2025-01-01,CS,CS_TRAIN,12840.0
2025-01-01,CS,CS_TE,10720.0
2025-02-01,CORP,REV_SUB,2292158.19
2025-02-01,CORP,REV_SVC,160451.07
2025-02-01,CORP,COGS_HOST,263598.19
2025-02-01,CORP,COGS_SUPPORT,103147.12
2025-02-01,CORP,COGS_PAY,44146.97
2025-02-01,SM,SM_SAL,604166.67
2025-02-01,RND,RND_SAL,644000.0
2025-02-01,GA,GA_SAL,225000.0
2025-02-01,CS,CS_SAL,214666.67
2025-02-01,SM,SM_COMM,137529.49
2025-02-01,SM,SM_MKT,195600.0
2025-02-01,SM,SM_EVENTS,38900.0
2025-02-01,SM,SM_SW,23040.0
2025-02-01,SM,SM_TE,19560.0
2025-02-01,RND,RND_CONTRACT,97800.0
2025-02-01,RND,RND_CLOUD,65200.0
2025-02-01,RND,RND_SW,29560.0
2025-02-01,RND,RND_RECRUIT,26950.0
2025-02-01,GA,GA_LEGAL,47600.0
2025-02-01,GA,GA_SW,31300.0
2025-02-01,GA,GA_INS,22780.0
2025-02-01,GA,GA_FAC,56950.0
2025-02-01,GA,GA_ADMIN,19040.0
2025-02-01,CS,CS_SW,21430.0
2025-02-01,CS,CS_TRAIN,12910.0
2025-02-01,CS,CS_TE,10780.0
2025-03-01,CORP,REV_SUB,2331419.44
2025-03-01,CORP,REV_SVC,163199.36
2025-03-01,CORP,COGS_HOST,268113.24
2025-03-01,CORP,COGS_SUPPORT,104913.87
2025-03-01,CORP,COGS_PAY,44903.14
2025-03-01,SM,SM_SAL,616250.0
2025-03-01,RND,RND_SAL,658000.0
2025-03-01,GA,GA_SAL,237500.0
2025-03-01,CS,CS_SAL,214666.67
2025-03-01,SM,SM_COMM,139885.17
2025-03-01,SM,SM_MKT,196800.0
2025-03-01,SM,SM_EVENTS,39200.0
2025-03-01,SM,SM_SW,23120.0
2025-03-01,SM,SM_TE,19680.0
2025-03-01,RND,RND_CONTRACT,98400.0
2025-03-01,RND,RND_CLOUD,65600.0
2025-03-01,RND,RND_SW,29680.0
2025-03-01,RND,RND_RECRUIT,27100.0
2025-03-01,GA,GA_LEGAL,47800.0
2025-03-01,GA,GA_SW,31400.0
2025-03-01,GA,GA_INS,22840.0
2025-03-01,GA,GA_FAC,57100.0
2025-03-01,GA,GA_ADMIN,19120.0
2025-03-01,CS,CS_SW,21540.0
2025-03-01,CS,CS_TRAIN,12980.0
2025-03-01,CS,CS_TE,10840.0
2025-04-01,CORP,REV_SUB,2362860.07
2025-04-01,CORP,REV_SVC,165400.2
2025-04-01,CORP,COGS_HOST,271728.91
2025-04-01,CORP,COGS_SUPPORT,106328.7
2025-04-01,CORP,COGS_PAY,45508.68
2025-04-01,SM,SM_SAL,628333.33
2025-04-01,RND,RND_SAL,658000.0
2025-04-01,GA,GA_SAL,237500.0
2025-04-01,CS,CS_SAL,224000.0
2025-04-01,SM,SM_COMM,141771.6
2025-04-01,SM,SM_MKT,198000.0
2025-04-01,SM,SM_EVENTS,39500.0
2025-04-01,SM,SM_SW,23200.0
2025-04-01,SM,SM_TE,19800.0
2025-04-01,RND,RND_CONTRACT,99000.0
2025-04-01,RND,RND_CLOUD,66000.0
2025-04-01,RND,RND_SW,29800.0
2025-04-01,RND,RND_RECRUIT,27250.0
2025-04-01,GA,GA_LEGAL,48000.0
2025-04-01,GA,GA_SW,31500.0
2025-04-01,GA,GA_INS,22900.0
2025-04-01,GA,GA_FAC,57250.0
2025-04-01,GA,GA_ADMIN,19200.0
2025-04-01,CS,CS_SW,21650.0
2025-04-01,CS,CS_TRAIN,13050.0
2025-04-01,CS,CS_TE,10900.0
2025-05-01,CORP,REV_SUB,2388565.25
2025-05-01,CORP,REV_SVC,167199.57
2025-05-01,CORP,COGS_HOST,274685.0
2025-05-01,CORP,COGS_SUPPORT,107485.44
2025-05-01,CORP,COGS_PAY,46003.77
2025-05-01,SM,SM_SAL,640416.67
2025-05-01,RND,RND_SAL,672000.0
2025-05-01,GA,GA_SAL,237500.0
2025-05-01,CS,CS_SAL,224000.0
2025-05-01,SM,SM_COMM,143313.91
2025-05-01,SM,SM_MKT,199200.0
2025-05-01,SM,SM_EVENTS,39800.0
2025-05-01,SM,SM_SW,23280.0
2025-05-01,SM,SM_TE,19920.0
2025-05-01,RND,RND_CONTRACT,99600.0
2025-05-01,RND,RND_CLOUD,66400.0
2025-05-01,RND,RND_SW,29920.0
2025-05-01,RND,RND_RECRUIT,27400.0
2025-05-01,GA,GA_LEGAL,48200.0
2025-05-01,GA,GA_SW,31600.0
2025-05-01,GA,GA_INS,22960.0
2025-05-01,GA,GA_FAC,57400.0
2025-05-01,GA,GA_ADMIN,19280.0
2025-05-01,CS,CS_SW,21760.0
2025-05-01,CS,CS_TRAIN,13120.0
2025-05-01,CS,CS_TE,10960.0
2025-06-01,CORP,REV_SUB,2412197.96
2025-06-01,CORP,REV_SVC,168853.86
2025-06-01,CORP,COGS_HOST,277402.76
2025-06-01,CORP,COGS_SUPPORT,108548.91
2025-06-01,CORP,COGS_PAY,46458.93
2025-06-01,SM,SM_SAL,640416.67
2025-06-01,RND,RND_SAL,672000.0
2025-06-01,GA,GA_SAL,237500.0
2025-06-01,CS,CS_SAL,233333.33
2025-06-01,SM,SM_COMM,144731.88
2025-06-01,SM,SM_MKT,200400.0
2025-06-01,SM,SM_EVENTS,40100.0
2025-06-01,SM,SM_SW,23360.0
2025-06-01,SM,SM_TE,20040.0
2025-06-01,RND,RND_CONTRACT,100200.0
2025-06-01,RND,RND_CLOUD,66800.0
2025-06-01,RND,RND_SW,30040.0
2025-06-01,RND,RND_RECRUIT,27550.0
2025-06-01,GA,GA_LEGAL,48400.0
2025-06-01,GA,GA_SW,31700.0
2025-06-01,GA,GA_INS,23020.0
2025-06-01,GA,GA_FAC,57550.0
2025-06-01,GA,GA_ADMIN,19360.0
2025-06-01,CS,CS_SW,21870.0
2025-06-01,CS,CS_TRAIN,13190.0
2025-06-01,CS,CS_TE,11020.0
2025-07-01,CORP,REV_SUB,2431379.3
2025-07-01,CORP,REV_SVC,170196.55
2025-07-01,CORP,COGS_HOST,279608.62
2025-07-01,CORP,COGS_SUPPORT,109412.07
2025-07-01,CORP,COGS_PAY,46828.37
2025-07-01,SM,SM_SAL,652500.0
2025-07-01,RND,RND_SAL,686000.0
2025-07-01,GA,GA_SAL,250000.0
2025-07-01,CS,CS_SAL,233333.33
2025-07-01,SM,SM_COMM,145882.76
2025-07-01,SM,SM_MKT,201600.0
2025-07-01,SM,SM_EVENTS,40400.0
2025-07-01,SM,SM_SW,23440.0
2025-07-01,SM,SM_TE,20160.0
2025-07-01,RND,RND_CONTRACT,100800.0
2025-07-01,RND,RND_CLOUD,67200.0
2025-07-01,RND,RND_SW,30160.0
2025-07-01,RND,RND_RECRUIT,27700.0
2025-07-01,GA,GA_LEGAL,48600.0
2025-07-01,GA,GA_SW,31800.0
2025-07-01,GA,GA_INS,23080.0
2025-07-01,GA,GA_FAC,57700.0
2025-07-01,GA,GA_ADMIN,19440.0
2025-07-01,CS,CS_SW,21980.0
2025-07-01,CS,CS_TRAIN,13260.0
2025-07-01,CS,CS_TE,11080.0
2025-08-01,CORP,REV_SUB,2463120.76
2025-08-01,CORP,REV_SVC,172418.45
2025-08-01,CORP,COGS_HOST,283258.89
2025-08-01,CORP,COGS_SUPPORT,110840.43
2025-08-01,CORP,COGS_PAY,47439.71
2025-08-01,SM,SM_SAL,664583.33
2025-08-01,RND,RND_SAL,700000.0
2025-08-01,GA,GA_SAL,250000.0
2025-08-01,CS,CS_SAL,233333.33
2025-08-01,SM,SM_COMM,147787.25
2025-08-01,SM,SM_MKT,202800.0
2025-08-01,SM,SM_EVENTS,40700.0
2025-08-01,SM,SM_SW,23520.0
2025-08-01,SM,SM_TE,20280.0
2025-08-01,RND,RND_CONTRACT,101400.0
2025-08-01,RND,RND_CLOUD,67600.0
2025-08-01,RND,RND_SW,30280.0
2025-08-01,RND,RND_RECRUIT,27850.0
2025-08-01,GA,GA_LEGAL,48800.0
2025-08-01,GA,GA_SW,31900.0
2025-08-01,GA,GA_INS,23140.0
2025-08-01,GA,GA_FAC,57850.0
2025-08-01,GA,GA_ADMIN,19520.0
2025-08-01,CS,CS_SW,22090.0
2025-08-01,CS,CS_TRAIN,13330.0
2025-08-01,CS,CS_TE,11140.0
2025-09-01,CORP,REV_SUB,2502958.26
2025-09-01,CORP,REV_SVC,175207.08
2025-09-01,CORP,COGS_HOST,287840.2
2025-09-01,CORP,COGS_SUPPORT,112633.12
2025-09-01,CORP,COGS_PAY,48206.98
2025-09-01,SM,SM_SAL,676666.67
2025-09-01,RND,RND_SAL,700000.0
2025-09-01,GA,GA_SAL,250000.0
2025-09-01,CS,CS_SAL,242666.67
2025-09-01,SM,SM_COMM,150177.5
2025-09-01,SM,SM_MKT,204000.0
2025-09-01,SM,SM_EVENTS,41000.0
2025-09-01,SM,SM_SW,23600.0
2025-09-01,SM,SM_TE,20400.0
2025-09-01,RND,RND_CONTRACT,102000.0
2025-09-01,RND,RND_CLOUD,68000.0
2025-09-01,RND,RND_SW,30400.0
2025-09-01,RND,RND_RECRUIT,28000.0
2025-09-01,GA,GA_LEGAL,49000.0
2025-09-01,GA,GA_SW,32000.0
2025-09-01,GA,GA_INS,23200.0
2025-09-01,GA,GA_FAC,58000.0
2025-09-01,GA,GA_ADMIN,19600.0
2025-09-01,CS,CS_SW,22200.0
2025-09-01,CS,CS_TRAIN,13400.0
2025-09-01,CS,CS_TE,11200.0
2025-10-01,CORP,REV_SUB,2550933.47
2025-10-01,CORP,REV_SVC,178565.34
2025-10-01,CORP,COGS_HOST,293357.35
2025-10-01,CORP,COGS_SUPPORT,114792.01
2025-10-01,CORP,COGS_PAY,49130.98
2025-10-01,SM,SM_SAL,676666.67
2025-10-01,RND,RND_SAL,714000.0
2025-10-01,GA,GA_SAL,250000.0
2025-10-01,CS,CS_SAL,242666.67
2025-10-01,SM,SM_COMM,153056.01
2025-10-01,SM,SM_MKT,205200.0
2025-10-01,SM,SM_EVENTS,41300.0
2025-10-01,SM,SM_SW,23680.0
2025-10-01,SM,SM_TE,20520.0
2025-10-01,RND,RND_CONTRACT,102600.0
2025-10-01,RND,RND_CLOUD,68400.0
2025-10-01,RND,RND_SW,30520.0
2025-10-01,RND,RND_RECRUIT,28150.0
2025-10-01,GA,GA_LEGAL,49200.0
2025-10-01,GA,GA_SW,32100.0
2025-10-01,GA,GA_INS,23260.0
2025-10-01,GA,GA_FAC,58150.0
2025-10-01,GA,GA_ADMIN,19680.0
2025-10-01,CS,CS_SW,22310.0
2025-10-01,CS,CS_TRAIN,13470.0
2025-10-01,CS,CS_TE,11260.0
2025-11-01,CORP,REV_SUB,2604927.71
2025-11-01,CORP,REV_SVC,182344.94
2025-11-01,CORP,COGS_HOST,299566.69
2025-11-01,CORP,COGS_SUPPORT,117221.75
2025-11-01,CORP,COGS_PAY,50170.91
2025-11-01,SM,SM_SAL,688750.0
2025-11-01,RND,RND_SAL,714000.0
2025-11-01,GA,GA_SAL,262500.0
2025-11-01,CS,CS_SAL,252000.0
2025-11-01,SM,SM_COMM,156295.66
2025-11-01,SM,SM_MKT,206400.0
2025-11-01,SM,SM_EVENTS,41600.0
2025-11-01,SM,SM_SW,23760.0
2025-11-01,SM,SM_TE,20640.0
2025-11-01,RND,RND_CONTRACT,103200.0
2025-11-01,RND,RND_CLOUD,68800.0
2025-11-01,RND,RND_SW,30640.0
2025-11-01,RND,RND_RECRUIT,28300.0
2025-11-01,GA,GA_LEGAL,49400.0
2025-11-01,GA,GA_SW,32200.0
2025-11-01,GA,GA_INS,23320.0
2025-11-01,GA,GA_FAC,58300.0
2025-11-01,GA,GA_ADMIN,19760.0
2025-11-01,CS,CS_SW,22420.0
2025-11-01,CS,CS_TRAIN,13540.0
2025-11-01,CS,CS_TE,11320.0
2025-12-01,CORP,REV_SUB,2661220.0
2025-12-01,CORP,REV_SVC,186285.4
2025-12-01,CORP,COGS_HOST,306040.3
2025-12-01,CORP,COGS_SUPPORT,119754.9
2025-12-01,CORP,COGS_PAY,51255.1
2025-12-01,SM,SM_SAL,700833.33
2025-12-01,RND,RND_SAL,728000.0
2025-12-01,GA,GA_SAL,262500.0
2025-12-01,CS,CS_SAL,252000.0
2025-12-01,SM,SM_COMM,159673.2
2025-12-01,SM,SM_MKT,207600.0
2025-12-01,SM,SM_EVENTS,41900.0
2025-12-01,SM,SM_SW,23840.0
2025-12-01,SM,SM_TE,20760.0
